Postcode,Market Name,Market,PMA,SMA,Si / Do,Gu / Gun,Dong,"Province
Si / Do English","District
Gu / Gun English","Neighbourhood
Dong English","Market size Lv.1
KRW, IMM24","PPI_Household 
 IMM24","Households
CY25 Jun","Population
CY25 Jun"
01179,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 124,152,558 ", 24.7 ,526,1078
01180,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 129,325,581 ", 24.9 ,543,1171
01181,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 143,551,395 ", 26.9 ,558,1293
01182,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 126,739,070 ", 26.5 ,501,1128
01183,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 93,114,419 ", 25.3 ,385,840
01184,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 128,032,326 ", 23.0 ,583,1159
01185,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 20,692,093 ", 23.5 ,92,186
01186,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 33,624,651 ", 30.5 ,116,313
01187,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 143,551,395 ", 22.2 ,675,1296
01188,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 93,114,419 ", 22.1 ,442,859
01189,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 117,686,279 ", 22.0 ,560,1071
01190,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 108,633,488 ", 28.4 ,400,977
01191,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 518,595,581 ", 28.0 ,1940,4738
01192,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 1,484,657,674 ", 29.3 ,5298,13896
01193,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 95,700,930 ", 30.9 ,324,879
01194,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 14,225,814 ", 23.2 ,64,126
01195,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 342,712,791 ", 28.7 ,1247,3187
01196,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 113,806,512 ", 17.6 ,677,1045
01197,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 297,448,837 ", 29.6 ,1051,2748
01198,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 428,067,674 ", 34.6 ,1296,4069
01199,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 121,566,046 ", 30.9 ,412,1121
01200,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 328,486,977 ", 30.9 ,1111,3034
01201,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 80,181,860 ", 25.8 ,325,743
01202,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 76,302,093 ", 23.0 ,347,700
01203,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 75,008,837 ", 24.1 ,325,673
01204,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 124,152,558 ", 22.5 ,579,1103
01205,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 65,956,046 ", 21.9 ,316,559
01206,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 78,888,605 ", 22.3 ,370,696
01207,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 121,566,046 ", 22.3 ,571,1069
01208,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 113,806,512 ", 22.9 ,521,1011
01209,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 100,873,953 ", 22.7 ,466,914
01210,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 90,527,907 ", 23.5 ,402,801
01211,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 33,624,651 ", 21.5 ,164,291
01212,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 143,551,395 ", 29.4 ,511,1315
01213,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 103,460,465 ", 28.3 ,382,971
01214,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 80,181,860 ", 23.1 ,363,716
01215,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 33,624,651 ", 18.2 ,193,291
01216,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 62,076,279 ", 18.8 ,346,561
01217,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 76,302,093 ", 21.4 ,373,692
01218,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 106,046,977 ", 20.0 ,556,947
01219,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 129,325,581 ", 18.9 ,717,1148
01220,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 37,504,419 ", 18.0 ,218,330
01221,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 56,903,256 ", 19.0 ,313,502
01222,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 60,783,023 ", 20.0 ,318,544
01223,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 271,583,721 ", 31.5 ,903,2466
01224,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 49,143,721 ", 24.8 ,208,460
01225,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 221,146,744 ", 19.1 ,1214,2179
01226,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 193,988,372 ", 30.4 ,668,1778
01227,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 165,536,744 ", 30.2 ,574,1542
01228,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 90,527,907 ", 33.0 ,287,820
01229,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 314,261,163 ", 18.3 ,1801,3109
01230,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 354,352,093 ", 25.6 ,1450,3313
01231,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Gangbuk-gu,Beon-dong," 65,956,046 ", 31.3 ,221,608
01232,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 182,349,070 ", 30.0 ,636,1648
01233,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 156,483,953 ", 21.6 ,758,1423
01234,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 252,184,884 ", 29.9 ,882,2371
01235,IKEA Seoul - Gangdong,STO726,STO726,,No longer exists,No longer exists,No longer exists,No longer exists,No longer exists,Mia-dong," 120,272,791 ", 32.1 ,392,1125
01236,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 138,378,372 ", 25.7 ,563,1284
01237,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Gangbuk-gu,Mia-dong," 58,196,512 ", 21.4 ,285,544
01300,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 38,797,674 ", 22.8 ,180,392
01301,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 108,633,488 ", 26.6 ,432,960
01302,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 197,868,139 ", 25.5 ,821,1829
01303,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 174,589,535 ", 24.4 ,758,1614
01304,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 213,387,209 ", 23.6 ,956,1966
01305,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 298,742,093 ", 24.1 ,1310,2788
01306,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 247,011,860 ", 27.0 ,968,2337
01307,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 109,926,744 ", 21.8 ,533,974
01308,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 94,407,674 ", 23.2 ,431,842
01309,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 124,152,558 ", 22.6 ,581,1120
01310,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 165,536,744 ", 23.0 ,762,1507
01311,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 51,730,233 ", 23.1 ,237,487
01312,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 72,422,326 ", 24.2 ,317,676
01313,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 131,912,093 ", 23.1 ,605,1266
01314,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 389,270,000 ", 25.1 ,1640,3564
01315,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 276,756,744 ", 26.2 ,1118,2542
01316,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 75,008,837 ", 29.9 ,266,772
01317,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 33,624,651 ", 33.1 ,107,353
01318,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 1,035,897,906 ", 31.1 ,3521,9210
01319,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 190,108,605 ", 26.3 ,765,1671
01320,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 469,451,860 ", 30.4 ,1634,4200
01321,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 146,137,907 ", 29.1 ,531,1320
01322,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 91,821,163 ", 27.1 ,359,823
01323,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 43,970,698 ", 22.9 ,204,412
01324,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 340,126,279 ", 24.5 ,1469,3132
01325,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 60,783,023 ", 22.4 ,287,566
01326,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 56,903,256 ", 23.0 ,262,517
01327,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 80,181,860 ", 22.4 ,379,726
01328,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 106,046,977 ", 22.4 ,500,955
01329,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 50,436,977 ", 20.8 ,257,453
01330,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 166,830,000 ", 18.5 ,955,1543
01331,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 19,398,837 ", 35.1 ,58,175
01332,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 301,328,604 ", 29.4 ,1085,2648
01333,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 37,504,419 ", 19.2 ,206,313
01334,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 42,677,442 ", 19.0 ,237,376
01335,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 261,237,674 ", 29.9 ,925,2409
01336,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 182,349,070 ", 31.8 ,607,1709
01337,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 333,660,000 ", 32.1 ,1099,3185
01338,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 27,158,372 ", 35.5 ,81,240
01339,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 147,431,163 ", 28.0 ,557,1341
01340,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 118,979,535 ", 21.8 ,577,1051
01341,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 125,445,814 ", 23.5 ,565,1111
01342,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 168,123,256 ", 22.1 ,805,1509
01343,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 104,753,721 ", 23.3 ,475,953
01344,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 172,003,023 ", 27.6 ,659,1567
01345,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 80,181,860 ", 23.9 ,355,747
01346,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 60,783,023 ", 24.6 ,262,572
01347,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 143,551,395 ", 23.0 ,660,1295
01348,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 204,334,418 ", 23.8 ,907,1838
01349,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Dobong-dong," 142,258,139 ", 22.6 ,665,1303
01350,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 117,686,279 ", 23.3 ,535,1074
01351,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 120,272,791 ", 22.4 ,567,1062
01352,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 179,762,558 ", 23.3 ,816,1592
01353,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 129,325,581 ", 21.8 ,628,1159
01354,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 172,003,023 ", 24.2 ,751,1545
01355,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 146,137,907 ", 24.1 ,642,1332
01356,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 99,580,698 ", 23.6 ,446,947
01357,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 278,050,000 ", 26.4 ,1113,2532
01358,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 117,686,279 ", 27.1 ,460,1071
01359,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 298,742,093 ", 29.0 ,1092,2840
01360,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 98,287,442 ", 30.6 ,340,941
01361,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 309,088,139 ", 33.3 ,982,2937
01362,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 345,299,302 ", 24.6 ,1483,3214
01363,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 128,032,326 ", 35.0 ,387,1185
01364,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 109,926,744 ", 31.9 ,365,1078
01365,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 261,237,674 ", 28.2 ,981,2365
01366,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 55,610,000 ", 25.5 ,231,533
01367,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 118,979,535 ", 24.8 ,508,1103
01368,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 155,190,698 ", 22.8 ,722,1479
01369,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 58,196,512 ", 22.5 ,274,541
01370,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 138,378,372 ", 27.7 ,530,1386
01371,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 152,604,186 ", 25.3 ,639,1421
01372,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 190,108,605 ", 23.1 ,871,1770
01373,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 271,583,721 ", 31.2 ,922,2619
01374,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 186,228,837 ", 34.3 ,574,1793
01375,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 47,850,465 ", 32.4 ,156,464
01376,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 151,310,930 ", 25.5 ,628,1346
01377,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 243,132,093 ", 28.6 ,899,2179
01378,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 195,281,628 ", 27.2 ,760,1786
01379,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 231,492,791 ", 28.2 ,868,2148
01380,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 183,642,325 ", 31.8 ,611,1690
01381,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 104,753,721 ", 26.4 ,419,950
01382,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 438,413,721 ", 29.1 ,1596,4076
01383,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 228,906,279 ", 27.9 ,869,2136
01384,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 178,469,302 ", 28.3 ,667,1728
01385,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 90,527,907 ", 30.4 ,315,812
01386,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 184,935,581 ", 27.6 ,710,1727
01387,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 275,463,488 ", 29.4 ,991,2575
01388,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 161,656,977 ", 33.3 ,514,1510
01389,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 156,483,953 ", 27.3 ,607,1404
01390,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 115,099,767 ", 23.3 ,523,1028
01391,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 170,709,767 ", 26.7 ,676,1541
01392,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 169,416,512 ", 24.2 ,740,1558
01393,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 166,830,000 ", 24.6 ,717,1512
01394,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 197,868,139 ", 24.5 ,854,1845
01395,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Ssangmun-dong," 93,114,419 ", 26.7 ,368,832
01396,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 20,692,093 ", 21.1 ,104,180
01397,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 177,176,046 ", 23.6 ,793,1505
01398,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 655,680,697 ", 33.3 ,2081,6052
01399,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 222,440,000 ", 30.5 ,773,1974
01400,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 287,102,791 ", 32.2 ,944,2556
01401,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 190,108,605 ", 30.2 ,667,1709
01402,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 318,140,930 ", 27.4 ,1227,2901
01403,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 156,483,953 ", 23.0 ,720,1407
01404,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 142,258,139 ", 21.2 ,711,1265
01405,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 29,744,884 ", 18.7 ,169,230
01406,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 23,278,605 ", 30.8 ,80,204
01407,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,???,Seoul,Dobong-gu,Banghak-dong," 63,369,535 ", 28.8 ,233,560
01408,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 72,422,326 ", 31.3 ,245,667
01409,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 270,290,465 ", 34.6 ,826,2474
01410,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 492,730,465 ", 33.4 ,1560,4518
01411,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 597,484,186 ", 31.6 ,2003,5487
01412,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 19,398,837 ", 24.8 ,83,180
01413,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 14,225,814 ", 26.6 ,57,120
01414,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 28,451,628 ", 16.6 ,181,228
01415,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 23,278,605 ", 17.4 ,141,183
01416,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 182,349,070 ", 33.9 ,570,1650
01417,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 236,665,814 ", 31.9 ,785,2165
01418,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 274,170,232 ", 30.1 ,965,2485
01419,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 152,604,186 ", 22.5 ,718,1385
01420,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 51,730,233 ", 31.9 ,171,471
01421,IKEA Seoul - Gangdong,STO726,STO726,,?????,???,??,Seoul,Dobong-gu,Chang-dong," 646,627,907 ", 26.9 ,2548,5966
